"time","x","y","z"
"1.000","-243.749945","511.675038","28.622057"
"1.100","-243.750896","511.455040","28.622057"
"1.200","-243.751845","511.235042","28.622057"
"1.300","-243.752795","511.015044","28.622057"
"1.400","-243.753745","510.795046","28.622057"
"1.500","-243.754695","510.575048","28.622057"
"1.600","-243.755646","510.355050","28.622057"
"1.700","-243.756596","510.135052","28.622057"
"1.800","-243.757546","509.915054","28.622057"
"1.900","-243.758496","509.695056","28.622057"
"2.000","-243.759445","509.475059","28.622057"
"2.100","-243.760395","509.255061","28.622057"
"2.200","-243.761346","509.035063","28.622057"
"2.300","-243.762296","508.815065","28.622057"
"2.400","-243.763246","508.595067","28.622057"
"2.500","-243.764196","508.375069","28.622057"
"2.600","-243.765146","508.155071","28.622057"
"2.700","-243.766096","507.935073","28.622057"
"2.800","-243.767046","507.715075","28.622057"
"2.900","-243.767996","507.495077","28.622057"
"3.000","-243.768946","507.275079","28.622057"
"3.100","-243.769896","507.055081","28.622057"
"3.200","-243.770846","506.835083","28.622057"
"3.300","-243.771797","506.615085","28.622057"
"3.400","-243.772746","506.395087","28.622057"
"3.500","-243.773696","506.175089","28.622057"
"3.600","-243.774646","505.955091","28.622057"
"3.700","-243.775596","505.735093","28.622057"
"3.800","-243.776546","505.515095","28.622057"
"3.900","-243.777497","505.295097","28.622057"
"4.000","-243.778447","505.075100","28.622057"
"4.100","-243.779397","504.855102","28.622057"
"4.200","-243.780347","504.635104","28.622057"
"4.300","-243.781296","504.415106","28.622057"
"4.400","-243.782247","504.195108","28.622057"
"4.500","-243.783197","503.975110","28.622057"
"4.600","-243.784147","503.755112","28.622057"
"4.700","-243.785097","503.535114","28.622057"
"4.800","-243.786046","503.315116","28.622057"
"4.900","-243.786997","503.095118","28.622057"
"5.000","-243.787947","502.875120","28.622057"
"5.100","-243.788897","502.655122","28.622057"
"5.200","-243.789847","502.435124","28.622057"
"5.300","-243.790797","502.215126","28.622057"
"5.400","-243.791747","501.995128","28.622057"
"5.500","-243.792697","501.775130","28.622057"
"5.600","-243.793647","501.555132","28.622057"
"5.700","-243.794597","501.335134","28.622057"
"5.800","-243.795547","501.115136","28.622057"
"5.900","-243.796498","500.895139","28.622057"
"6.000","-243.797447","500.675141","28.622057"
"6.100","-243.798398","500.455143","28.622057"
"6.200","-243.799348","500.235145","28.622057"
"6.300","-243.800297","500.015147","28.622057"
"6.400","-243.801248","499.795149","28.622057"
"6.500","-243.802197","499.575151","28.622057"
"6.600","-243.803148","499.355153","28.622057"
"6.700","-243.804098","499.135155","28.622057"
"6.800","-243.805048","498.915157","28.622057"
"6.900","-243.805998","498.695159","28.622057"
"7.000","-243.806948","498.475161","28.622057"
"7.100","-243.807898","498.255163","28.622057"
"7.200","-243.808848","498.035165","28.622057"
"7.300","-243.809798","497.815167","28.622057"
"7.400","-243.810748","497.595169","28.622057"
"7.500","-243.811698","497.375171","28.622057"
"7.600","-243.812649","497.155173","28.622057"
"7.700","-243.813598","496.935175","28.622057"
"7.800","-243.814548","496.715177","28.622057"
"7.900","-243.815498","496.495180","28.622057"
"8.000","-243.816448","496.275182","28.622057"
"8.100","-243.817399","496.055184","28.622057"
"8.200","-243.818348","495.835186","28.622057"
"8.300","-243.819299","495.615188","28.622057"
"8.400","-243.820249","495.395190","28.622057"
"8.500","-243.821198","495.175192","28.622057"
"8.600","-243.822149","494.955194","28.622057"
"8.700","-243.823099","494.735196","28.622057"
"8.800","-243.824049","494.515198","28.622057"
"8.900","-243.824999","494.295200","28.622057"
"9.000","-243.825949","494.075202","28.622057"
"9.100","-243.826899","493.855204","28.622057"
"9.200","-243.827849","493.635206","28.622057"
"9.300","-243.828799","493.415208","28.622057"
"9.400","-243.829749","493.195210","28.622057"
"9.500","-243.830699","492.975212","28.622057"
"9.600","-243.831649","492.755214","28.622057"
"9.700","-243.832599","492.535216","28.622057"
"9.800","-243.833550","492.315219","28.622057"
"9.900","-243.834499","492.095221","28.622057"
"10.000","-243.835449","491.875223","28.622057"
"10.100","-243.836399","491.655225","28.622057"
"10.200","-243.837349","491.435227","28.622057"
"10.300","-243.838300","491.215229","28.622057"
"10.400","-243.839250","490.995231","28.622057"
"10.500","-243.840200","490.775233","28.622057"
"10.600","-243.841150","490.555235","28.622057"
"10.700","-243.842100","490.335237","28.622057"
"10.800","-243.843050","490.115239","28.622057"
"10.900","-243.844000","489.895241","28.622057"
"11.000","-243.844950","489.675243","28.622057"
"11.100","-243.845900","489.455245","28.622057"
"11.200","-243.846850","489.235247","28.622057"
"11.300","-243.847800","489.015249","28.622057"
"11.400","-243.848750","488.795251","28.622057"
"11.500","-243.849700","488.575253","28.622057"
"11.600","-243.850650","488.355255","28.622057"
"11.700","-243.851600","488.135258","28.622057"
"11.800","-243.852550","487.915260","28.622057"
"11.900","-243.853500","487.695262","28.622057"
"12.000","-243.854451","487.475264","28.622057"
"12.100","-243.855401","487.255266","28.622057"
"12.200","-243.856350","487.035268","28.622057"
"12.300","-243.857300","486.815270","28.622057"
"12.400","-243.858250","486.595272","28.622057"
"12.500","-243.859201","486.375274","28.622057"
"12.600","-243.860151","486.155276","28.622057"
"12.700","-243.861101","485.935278","28.622057"
"12.800","-243.862051","485.715280","28.622057"
"12.900","-243.863001","485.495282","28.622057"
"13.000","-243.863951","485.275284","28.622057"
"13.100","-243.864901","485.055286","28.622057"
"13.200","-243.865851","484.835288","28.622057"
"13.300","-243.866801","484.615290","28.622057"
"13.400","-243.867751","484.395292","28.622057"
"13.500","-243.868701","484.175294","28.622057"
"13.600","-243.869651","483.955296","28.622057"
"13.700","-243.870601","483.735299","28.622057"
"13.800","-243.871551","483.515301","28.622057"
"13.900","-243.872501","483.295303","28.622057"
"14.000","-243.873451","483.075305","28.622057"
"14.100","-243.874401","482.855307","28.622057"
"14.200","-243.875352","482.635309","28.622057"
"14.300","-243.876302","482.415311","28.622057"
"14.400","-243.877251","482.195313","28.622057"
"14.500","-243.878201","481.975315","28.622057"
"14.600","-243.879152","481.755317","28.622057"
"14.700","-243.880101","481.535319","28.622057"
"14.800","-243.881052","481.315321","28.622057"
"14.900","-243.882002","481.095323","28.622057"
"15.000","-243.882952","480.875325","28.622057"
"15.100","-243.883902","480.655327","28.622057"
"15.200","-243.884852","480.435329","28.622057"
"15.300","-243.885802","480.215331","28.622057"
"15.400","-243.886752","479.995333","28.622057"
"15.500","-243.887702","479.775335","28.622057"
"15.600","-243.888652","479.555338","28.622057"
"15.700","-243.889602","479.335340","28.622057"
"15.800","-243.890552","479.115342","28.622057"
"15.900","-243.891502","478.895344","28.622057"
"16.000","-243.892452","478.675346","28.622057"
"16.100","-243.893402","478.455348","28.622057"
"16.200","-243.894352","478.235350","28.622057"
"16.300","-243.895303","478.015352","28.622057"
"16.400","-243.896252","477.795354","28.622057"
"16.500","-243.897203","477.575356","28.622057"
"16.600","-243.898153","477.355358","28.622057"
"16.700","-243.899102","477.135360","28.622057"
"16.800","-243.900053","476.915362","28.622057"
"16.900","-243.901002","476.695364","28.622057"
"17.000","-243.901953","476.475366","28.622057"
"17.100","-243.902903","476.255368","28.622057"
"17.200","-243.903853","476.035370","28.622057"
"17.300","-243.904803","475.815372","28.622057"
"17.400","-243.905753","475.595374","28.622057"
"17.500","-243.906703","475.375376","28.622057"
"17.600","-243.907653","475.155379","28.622057"
"17.700","-243.908603","474.935381","28.622057"
"17.800","-243.909553","474.715383","28.622057"
"17.900","-243.910503","474.495385","28.622057"
"18.000","-243.911454","474.275387","28.622057"
"18.100","-243.912403","474.055389","28.622057"
"18.200","-243.913353","473.835391","28.622057"
"18.300","-243.914303","473.615393","28.622057"
"18.400","-243.915253","473.395395","28.622057"
"18.500","-243.916204","473.175397","28.622057"
"18.600","-243.917153","472.955399","28.622057"
"18.700","-243.918104","472.735401","28.622057"
"18.800","-243.919054","472.515403","28.622057"
"18.900","-243.920003","472.295405","28.622057"
"19.000","-243.920954","472.075407","28.622057"
"19.100","-243.921904","471.855409","28.622057"
"19.200","-243.922854","471.635411","28.622057"
"19.300","-243.923804","471.415413","28.622057"
"19.400","-243.924754","471.195415","28.622057"
"19.500","-243.925704","470.975418","28.622057"
"19.600","-243.926654","470.755420","28.622057"
"19.700","-243.927604","470.535422","28.622057"
"19.800","-243.928554","470.315424","28.622057"
"19.900","-243.929504","470.095426","28.622057"
"20.000","-243.930454","469.875428","28.622057"
"20.100","-243.931404","469.655430","28.622057"
"20.200","-243.932355","469.435432","28.622057"
"20.300","-243.933304","469.215434","28.622057"
"20.400","-243.934254","468.995436","28.622057"
"20.500","-243.935205","468.775438","28.622057"
"20.600","-243.936154","468.555440","28.622057"
"20.700","-243.937105","468.335442","28.622057"
"20.800","-243.938055","468.115444","28.622057"
"20.900","-243.939005","467.895446","28.622057"
"21.000","-243.939955","467.675448","28.622057"
"21.100","-243.940905","467.455450","28.622057"
"21.200","-243.941855","467.235452","28.622057"
"21.300","-243.942805","467.015454","28.622057"
"21.400","-243.943755","466.795456","28.622057"
"21.500","-243.944705","466.575459","28.622057"
"21.600","-243.945655","466.355461","28.622057"
"21.700","-243.946605","466.135463","28.622057"
"21.800","-243.947555","465.915465","28.622057"
"21.900","-243.948505","465.695467","28.622057"
"22.000","-243.949455","465.475469","28.622057"
"22.100","-243.950405","465.255471","28.622057"
"22.200","-243.951356","465.035473","28.622057"
"22.300","-243.952305","464.815475","28.622057"
"22.400","-243.953256","464.595477","28.622057"
"22.500","-243.954206","464.375479","28.622057"
"22.600","-243.955155","464.155481","28.622057"
"22.700","-243.956105","463.935483","28.622057"
"22.800","-243.957055","463.715485","28.622057"
"22.900","-243.958006","463.495487","28.622057"
"23.000","-243.958956","463.275489","28.622057"
"23.100","-243.959906","463.055491","28.622057"
"23.200","-243.960856","462.835493","28.622057"
"23.300","-243.961806","462.615495","28.622057"
"23.400","-243.962756","462.395498","28.622057"
"23.500","-243.963706","462.175500","28.622057"
"23.600","-243.964656","461.955502","28.622057"
"23.700","-243.965606","461.735504","28.622057"
"23.800","-243.966556","461.515506","28.622057"
"23.900","-243.967507","461.295508","28.622057"
"24.000","-243.968456","461.075510","28.622057"
"24.100","-243.969406","460.855512","28.622057"
"24.200","-243.970356","460.635514","28.622057"
"24.300","-243.971306","460.415516","28.622057"
"24.400","-243.972256","460.195518","28.622057"
"24.500","-243.973206","459.975520","28.622057"
"24.600","-243.974157","459.755522","28.622057"
"24.700","-243.975107","459.535524","28.622057"
"24.800","-243.976056","459.315526","28.622057"
"24.900","-243.977006","459.095528","28.622057"
"25.000","-243.977957","458.875530","28.622057"
"25.100","-243.978907","458.655532","28.622057"
"25.200","-243.979857","458.435534","28.622057"
"25.300","-243.980807","458.215537","28.622057"
"25.400","-243.981757","457.995539","28.622057"
"25.500","-243.982707","457.775541","28.622057"
"25.600","-243.983657","457.555543","28.622057"
"25.700","-243.984607","457.335545","28.622057"
"25.800","-243.985557","457.115547","28.622057"
"25.900","-243.986507","456.895549","28.622057"
"26.000","-243.987457","456.675551","28.622057"
"26.100","-243.988407","456.455553","28.622057"
"26.200","-243.989357","456.235555","28.622057"
"26.300","-243.990307","456.015557","28.622057"
"26.400","-243.991257","455.795559","28.622057"
"26.500","-243.992207","455.575561","28.622057"
"26.600","-243.993157","455.355563","28.622057"
"26.700","-243.994108","455.135565","28.622057"
"26.800","-243.995058","454.915567","28.622057"
"26.900","-243.996008","454.695569","28.622057"
"27.000","-243.996958","454.475571","28.622057"
"27.100","-243.997907","454.255573","28.622057"
"27.200","-243.998858","454.035575","28.622057"
"27.300","-243.999808","453.815578","28.622057"
"27.400","-244.000758","453.595580","28.622057"
"27.500","-244.001708","453.375582","28.622057"
"27.600","-244.002658","453.155584","28.622057"
"27.700","-244.003608","452.935586","28.622057"
"27.800","-244.004558","452.715588","28.622057"
"27.900","-244.005508","452.495590","28.622057"
"28.000","-244.006458","452.275592","28.622057"
"28.100","-244.007408","452.055594","28.622057"
"28.200","-244.008358","451.835596","28.622057"
"28.300","-244.009308","451.615598","28.622057"
"28.400","-244.010259","451.395600","28.622057"
"28.500","-244.011208","451.175602","28.622057"
"28.600","-244.012158","450.955604","28.622057"
"28.700","-244.013109","450.735606","28.622057"
"28.800","-244.014058","450.515608","28.622057"
"28.900","-244.015009","450.295610","28.622057"
"29.000","-244.015959","450.075612","28.622057"
"29.100","-244.016909","449.855614","28.622057"
"29.200","-244.017859","449.635617","28.622057"
"29.300","-244.018808","449.415619","28.622057"
"29.400","-244.019759","449.195621","28.622057"
"29.500","-244.020709","448.975623","28.622057"
"29.600","-244.021659","448.755625","28.622057"
"29.700","-244.022609","448.535627","28.622057"
"29.800","-244.023559","448.315629","28.622057"
"29.900","-244.024509","448.095631","28.622057"
"30.000","-244.025459","447.875633","28.622057"
"30.100","-244.026409","447.655635","28.622057"
"30.200","-244.027359","447.435637","28.622057"
"30.300","-244.028309","447.215639","28.622057"
"30.400","-244.029259","446.995641","28.622057"
"30.500","-244.030209","446.775643","28.622037"
"30.600","-244.031160","446.555645","28.621897"
"30.700","-244.032109","446.335649","28.621355"
"30.800","-244.033059","446.115662","28.619178"
"30.900","-244.034009","445.895694","28.615543"
"31.000","-244.034959","445.675732","28.611544"
"31.100","-244.035909","445.455763","28.607979"
"31.200","-244.036859","445.235780","28.605417"
"31.300","-244.037809","445.015785","28.604907"
"31.400","-244.038759","444.795787","28.604907"
"31.500","-244.039709","444.575789","28.604907"
"31.600","-244.040659","444.355791","28.604907"
"31.700","-244.041609","444.135793","28.604907"
"31.800","-244.042559","443.915795","28.604907"
"31.900","-244.043510","443.695798","28.604907"
"32.000","-244.044460","443.475800","28.604907"
"32.100","-244.045410","443.255802","28.604907"
"32.200","-244.046360","443.035804","28.604907"
"32.300","-244.047309","442.815806","28.604907"
"32.400","-244.048260","442.595808","28.604907"
"32.500","-244.049210","442.375810","28.604907"
"32.600","-244.050160","442.155812","28.604907"
"32.700","-244.051110","441.935814","28.604907"
"32.800","-244.052060","441.715816","28.604907"
"32.900","-244.053010","441.495818","28.604907"
"33.000","-244.053960","441.275820","28.604907"
"33.100","-244.054910","441.055822","28.604907"
"33.200","-244.055860","440.835824","28.604907"
"33.300","-244.056810","440.615826","28.604907"
"33.400","-244.057760","440.395828","28.604907"
"33.500","-244.058710","440.175830","28.604907"
"33.600","-244.059661","439.955832","28.604907"
"33.700","-244.060610","439.735834","28.604907"
"33.800","-244.061560","439.515836","28.604907"
"33.900","-244.062510","439.295839","28.604907"
"34.000","-244.063460","439.075841","28.604907"
"34.100","-244.064411","438.855843","28.604907"
"34.200","-244.065361","438.635845","28.604907"
"34.300","-244.066311","438.415847","28.604907"
"34.400","-244.067261","438.195849","28.604907"
"34.500","-244.068210","437.975851","28.604907"
"34.600","-244.069161","437.755853","28.604907"
"34.700","-244.070111","437.535855","28.604907"
"34.800","-244.071061","437.315857","28.604907"
"34.900","-244.072011","437.095859","28.604907"
"35.000","-244.072961","436.875861","28.604907"
"35.100","-244.073911","436.655863","28.604907"
"35.200","-244.074861","436.435865","28.604907"
"35.300","-244.075811","436.215867","28.604907"
"35.400","-244.076761","435.995869","28.604907"
"35.500","-244.077711","435.775871","28.604907"
"35.600","-244.078661","435.555873","28.604907"
"35.700","-244.079611","435.335875","28.604907"
"35.800","-244.080562","435.115878","28.604907"
"35.900","-244.081511","434.895880","28.604907"
"36.000","-244.082461","434.675882","28.604907"
"36.100","-244.083412","434.455884","28.604907"
"36.200","-244.084361","434.235886","28.604907"
"36.300","-244.085312","434.015888","28.604907"
"36.400","-244.086262","433.795890","28.604907"
"36.500","-244.087212","433.575892","28.604907"
"36.600","-244.088162","433.355894","28.604907"
"36.700","-244.089112","433.135896","28.604907"
"36.800","-244.090062","432.915898","28.604907"
"36.900","-244.091012","432.695900","28.604907"
"37.000","-244.091962","432.475902","28.604907"
"37.100","-244.092912","432.255904","28.604907"
"37.200","-244.093862","432.035906","28.604907"
"37.300","-244.094812","431.815908","28.604907"
"37.400","-244.095762","431.595910","28.604907"
"37.500","-244.096712","431.375912","28.604907"
"37.600","-244.097662","431.155914","28.604907"
"37.700","-244.098612","430.935916","28.604907"
"37.800","-244.099563","430.715919","28.604907"
"37.900","-244.100512","430.495921","28.604907"
"38.000","-244.101463","430.275923","28.604907"
"38.100","-244.102413","430.055925","28.604907"
"38.200","-244.103362","429.835927","28.604907"
"38.300","-244.104313","429.615929","28.604907"
"38.400","-244.105262","429.395931","28.604907"
"38.500","-244.106213","429.175933","28.604907"
"38.600","-244.107163","428.955935","28.604907"
"38.700","-244.108113","428.735937","28.604907"
"38.800","-244.109063","428.515939","28.604907"
"38.900","-244.110013","428.295941","28.604907"
"39.000","-244.110963","428.075943","28.604907"
"39.100","-244.111913","427.855945","28.604907"
"39.200","-244.112863","427.635947","28.604907"
"39.300","-244.113813","427.415949","28.604907"
"39.400","-244.114763","427.195951","28.604907"
"39.500","-244.115714","426.975953","28.604907"
"39.600","-244.116663","426.755955","28.604907"
"39.700","-244.117613","426.535958","28.604907"
"39.800","-244.118563","426.315960","28.604907"
"39.900","-244.119513","426.095962","28.604907"
"40.000","-244.120464","425.875964","28.604907"
"40.100","-244.121413","425.655966","28.604907"
"40.200","-244.122364","425.435968","28.604907"
"40.300","-244.123314","425.215970","28.604907"
"40.400","-244.124263","424.995972","28.604907"
"40.500","-244.125214","424.775974","28.604907"
"40.600","-244.126164","424.555976","28.604907"
"40.700","-244.127114","424.335978","28.604907"
"40.800","-244.128064","424.115980","28.604907"
"40.900","-244.129014","423.895982","28.604907"
"41.000","-244.129964","423.675984","28.604907"
"41.100","-244.130914","423.455986","28.604907"
"41.200","-244.131864","423.235988","28.604907"
"41.300","-244.132814","423.015990","28.604907"
"41.400","-244.133764","422.795992","28.604907"
"41.500","-244.134714","422.575994","28.604907"
"41.600","-244.135664","422.355996","28.604907"
"41.700","-244.136615","422.135999","28.604907"
"41.800","-244.137564","421.916001","28.604907"
"41.900","-244.138514","421.696003","28.604907"
"42.000","-244.139464","421.476005","28.604907"
"42.100","-244.140414","421.256007","28.604907"
"42.200","-244.141365","421.036009","28.604907"
"42.300","-244.142315","420.816011","28.604907"
"42.400","-244.143265","420.596013","28.604907"
"42.500","-244.144215","420.376015","28.604907"
"42.600","-244.145165","420.156017","28.604907"
"42.700","-244.146114","419.936019","28.604907"
"42.800","-244.147065","419.716021","28.604907"
"42.900","-244.148015","419.496023","28.604907"
"43.000","-244.148965","419.276025","28.604907"
"43.100","-244.149915","419.056027","28.604907"
"43.200","-244.150865","418.836029","28.604907"
"43.300","-244.151815","418.616031","28.604907"
"43.400","-244.152765","418.396033","28.604907"
"43.500","-244.153715","418.176035","28.604907"
"43.600","-244.154665","417.956038","28.604907"
"43.700","-244.155615","417.736040","28.604907"
"43.800","-244.156565","417.516042","28.604907"
"43.900","-244.157516","417.296044","28.604907"
"44.000","-244.158466","417.076046","28.604907"
"44.100","-244.159415","416.856048","28.604907"
"44.200","-244.160365","416.636050","28.604907"
"44.300","-244.161316","416.416052","28.604907"
"44.400","-244.162265","416.196054","28.604907"
"44.500","-244.163216","415.976056","28.604907"
"44.600","-244.164166","415.756058","28.604907"
"44.700","-244.165116","415.536060","28.604907"
"44.800","-244.166066","415.316062","28.604907"
"44.900","-244.167015","415.096064","28.604907"
"45.000","-244.167966","414.876066","28.604907"
"45.100","-244.168916","414.656068","28.604907"
"45.200","-244.169866","414.436070","28.604907"
"45.300","-244.170816","414.216072","28.604907"
"45.400","-244.171766","413.996074","28.604907"
"45.500","-244.172716","413.776077","28.604907"
"45.600","-244.173666","413.556079","28.604907"
"45.700","-244.174616","413.336081","28.604907"
"45.800","-244.175566","413.116083","28.604907"
"45.900","-244.176516","412.896085","28.604907"
"46.000","-244.177466","412.676087","28.604907"
"46.100","-244.178416","412.456089","28.604907"
"46.200","-244.179367","412.236091","28.604907"
"46.300","-244.180316","412.016093","28.604907"
"46.400","-244.181266","411.796095","28.604907"
"46.500","-244.182217","411.576097","28.604907"
"46.600","-244.183166","411.356099","28.604907"
"46.700","-244.184117","411.136101","28.604907"
"46.800","-244.185067","410.916103","28.604907"
"46.900","-244.186017","410.696105","28.604907"
"47.000","-244.186967","410.476107","28.604907"
"47.100","-244.187917","410.256109","28.604907"
"47.200","-244.188867","410.036111","28.604907"
"47.300","-244.189817","409.816113","28.604907"
"47.400","-244.190767","409.596115","28.604907"
"47.500","-244.191717","409.376118","28.604907"
"47.600","-244.192667","409.156120","28.604907"
"47.700","-244.193617","408.936122","28.604907"
"47.800","-244.194567","408.716124","28.604907"
"47.900","-244.195517","408.496126","28.604907"
"48.000","-244.196467","408.276128","28.604907"
"48.100","-244.197417","408.056130","28.604907"
"48.200","-244.198368","407.836132","28.604907"
"48.300","-244.199317","407.616134","28.604907"
"48.400","-244.200268","407.396136","28.604907"
"48.500","-244.201218","407.176138","28.604907"
"48.600","-244.202167","406.956140","28.604907"
"48.700","-244.203118","406.736142","28.604907"
"48.800","-244.204068","406.516144","28.604907"
"48.900","-244.205018","406.296146","28.604907"
"49.000","-244.205968","406.076148","28.604907"
"49.100","-244.206918","405.856150","28.604907"
"49.200","-244.207868","405.636152","28.604907"
"49.300","-244.208818","405.416154","28.604907"
"49.400","-244.209768","405.196157","28.604907"
"49.500","-244.210718","404.976159","28.604907"
"49.600","-244.211668","404.756161","28.604907"
"49.700","-244.212618","404.536163","28.604907"
"49.800","-244.213568","404.316165","28.604907"
"49.900","-244.214519","404.096167","28.604907"
"50.000","-244.215468","403.876169","28.604907"
"50.100","-244.216418","403.656171","28.604907"
"50.200","-244.217369","403.436173","28.604907"
"50.300","-244.218318","403.216175","28.604907"
"50.400","-244.219269","402.996177","28.604907"
"50.500","-244.220218","402.776179","28.604907"
"50.600","-244.221169","402.556181","28.604907"
"50.700","-244.222119","402.336183","28.604907"
"50.800","-244.223068","402.116185","28.604907"
"50.900","-244.224019","401.896187","28.604907"
"51.000","-244.224969","401.676189","28.604907"
"51.100","-244.225919","401.456191","28.604907"
"51.200","-244.226869","401.236193","28.604907"
"51.300","-244.227819","401.016195","28.604907"
"51.400","-244.228769","400.796198","28.604907"
"51.500","-244.229719","400.576200","28.604907"
"51.600","-244.230669","400.356202","28.604907"
"51.700","-244.231619","400.136204","28.604907"
"51.800","-244.232569","399.916206","28.604907"
"51.900","-244.233520","399.696208","28.604907"
"52.000","-244.234469","399.476210","28.604907"
"52.100","-244.235420","399.256212","28.604907"
"52.200","-244.236369","399.036214","28.604907"
"52.300","-244.237319","398.816216","28.604907"
"52.400","-244.238269","398.596218","28.604907"
"52.500","-244.239219","398.376220","28.604907"
"52.600","-244.240170","398.156222","28.604907"
"52.700","-244.241120","397.936224","28.604907"
"52.800","-244.242070","397.716226","28.604907"
"52.900","-244.243020","397.496228","28.604907"
"53.000","-244.243970","397.276230","28.604907"
"53.100","-244.244920","397.056232","28.604907"
"53.200","-244.245870","396.836234","28.604907"
"53.300","-244.246820","396.616237","28.604907"
"53.400","-244.247770","396.396239","28.604907"
"53.500","-244.248720","396.176241","28.604907"
"53.600","-244.249670","395.956243","28.604907"
"53.700","-244.250620","395.736245","28.604907"
"53.800","-244.251570","395.516247","28.604907"
"53.900","-244.252520","395.296249","28.604907"
"54.000","-244.253470","395.076251","28.604907"
"54.100","-244.254420","394.856253","28.604907"
"54.200","-244.255370","394.636255","28.604907"
"54.300","-244.256321","394.416257","28.604907"
"54.400","-244.257271","394.196259","28.604907"
"54.500","-244.258220","393.976261","28.604907"
"54.600","-244.259170","393.756263","28.604907"
"54.700","-244.260121","393.536265","28.604907"
"54.800","-244.261071","393.316267","28.604907"
"54.900","-244.262021","393.096269","28.604907"
"55.000","-244.262971","392.876271","28.604907"
"55.100","-244.263921","392.656273","28.604907"
"55.200","-244.264871","392.436275","28.604907"
"55.300","-244.265820","392.216278","28.604907"
"55.400","-244.266771","391.996280","28.604907"
"55.500","-244.267721","391.776282","28.604907"
"55.600","-244.268671","391.556284","28.604907"
"55.700","-244.269621","391.336286","28.604907"
"55.800","-244.270571","391.116288","28.604907"
"55.900","-244.271521","390.896290","28.604907"
"56.000","-244.272471","390.676292","28.604907"
"56.100","-244.273421","390.456294","28.604907"
"56.200","-244.274371","390.236296","28.604907"
"56.300","-244.275321","390.016298","28.604907"
"56.400","-244.276271","389.796300","28.604907"
"56.500","-244.277222","389.576302","28.604907"
"56.600","-244.278172","389.356304","28.604907"
"56.700","-244.279121","389.136306","28.604907"
"56.800","-244.280071","388.916308","28.604907"
"56.900","-244.281022","388.696310","28.604907"
"57.000","-244.281971","388.476312","28.604907"
"57.100","-244.282922","388.256314","28.604907"
"57.200","-244.283872","388.036317","28.604907"
"57.300","-244.284822","387.816319","28.604907"
"57.400","-244.285772","387.596321","28.604907"
"57.500","-244.286722","387.376323","28.604907"
"57.600","-244.287672","387.156325","28.604907"
"57.700","-244.288622","386.936327","28.604907"
"57.800","-244.289572","386.716329","28.604907"
"57.900","-244.290522","386.496331","28.604907"
"58.000","-244.291472","386.276333","28.604907"
"58.100","-244.292422","386.056335","28.604907"
"58.200","-244.293372","385.836337","28.604907"
"58.300","-244.294322","385.616339","28.604907"
"58.400","-244.295272","385.396341","28.604907"
"58.500","-244.296222","385.176343","28.604907"
"58.600","-244.297173","384.956345","28.604907"
"58.700","-244.298122","384.736347","28.604907"
"58.800","-244.299073","384.516349","28.604907"
"58.900","-244.300023","384.296351","28.604907"
"59.000","-244.300972","384.076353","28.604907"
"59.100","-244.301923","383.856356","28.604907"
"59.200","-244.302873","383.636358","28.604907"
"59.300","-244.303823","383.416360","28.604907"
"59.400","-244.304773","383.196362","28.604907"
"59.500","-244.305723","382.976364","28.604907"
"59.600","-244.306673","382.756366","28.604907"
"59.700","-244.307623","382.536368","28.604907"
"59.800","-244.308573","382.316370","28.604907"
"59.900","-244.309523","382.096372","28.604907"
"60.000","-244.310473","381.876374","28.604907"
"60.100","-244.311423","381.656376","28.604907"
"60.200","-244.312373","381.436378","28.604907"
"60.300","-244.313324","381.216380","28.604907"
"60.400","-244.314273","380.996382","28.604907"
"60.500","-244.315223","380.776384","28.604907"
"60.600","-244.316174","380.556386","28.604907"
"60.700","-244.317123","380.336388","28.604907"
"60.800","-244.318074","380.116390","28.604907"
"60.900","-244.319024","379.896392","28.604907"
"61.000","-244.319974","379.676394","28.604907"
"61.100","-244.320924","379.456397","28.604907"
"61.200","-244.321873","379.236399","28.604907"
"61.300","-244.322824","379.016401","28.604907"
"61.400","-244.323774","378.796403","28.604907"
"61.500","-244.324724","378.576405","28.604907"
"61.600","-244.325674","378.356407","28.604907"
"61.700","-244.326624","378.136409","28.604907"
"61.800","-244.327574","377.916411","28.604907"
"61.900","-244.328524","377.696413","28.604907"
"62.000","-244.329474","377.476415","28.604907"
"62.100","-244.330424","377.256417","28.604907"
"62.200","-244.331374","377.036419","28.604907"
"62.300","-244.332325","376.816421","28.604907"
"62.400","-244.333274","376.596423","28.604907"
"62.500","-244.334225","376.376425","28.604907"
"62.600","-244.335174","376.156427","28.604907"
"62.700","-244.336124","375.936429","28.604907"
"62.800","-244.337075","375.716431","28.604907"
"62.900","-244.338024","375.496433","28.604907"
"63.000","-244.338975","375.276436","28.604907"
"63.100","-244.339925","375.056438","28.604907"
"63.200","-244.340875","374.836440","28.604907"
"63.300","-244.341825","374.616442","28.604907"
"63.400","-244.342775","374.396444","28.604907"
"63.500","-244.343725","374.176446","28.604907"
"63.600","-244.344675","373.956448","28.604907"
"63.700","-244.345625","373.736450","28.604907"
"63.800","-244.346575","373.516452","28.604907"
"63.900","-244.347525","373.296454","28.604907"
"64.000","-244.348475","373.076456","28.604907"
"64.100","-244.349425","372.856458","28.604907"
"64.200","-244.350375","372.636460","28.604907"
"64.300","-244.351325","372.416462","28.604907"
"64.400","-244.352275","372.196464","28.604907"
